source,content_id,content_sha256,condition_id,seed,source_mean_DN,target_iccd_signal_DN,gain,scaled_mean_DN,relative_mean_error,source_zero_ratio,scaled_zero_ratio,added_zero_ratio,clipping_high_ratio,unique_values,scaled_std_DN,effective_dynamic_range_DN,round_trip_max_error_DN,scale_gate_pass,failure_reason,scene_id,patch_top,patch_left
sCMOS,content_031,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,low,4124676586,12934.59705734253,935.1195068359376,0.07229599056625441,935.1195526123047,4.8952424518125696e-08,0.0,0.0,0.0,0.0,2542,273.74870069514975,1671.570000000007,0.5,True,,,,
sCMOS,content_031,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,mid,2021154618,12934.59705734253,1491.98291015625,0.11534823261535636,1491.9832382202148,2.198845325978922e-07,0.0,0.0,0.0,0.0,3856,436.7671605877196,2666.570000000007,0.5,True,,,,
sCMOS,content_031,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,high,512924471,12934.59705734253,2510.12255859375,0.19406267914382683,2510.122787475586,9.118353012441227e-08,0.0,0.0,0.0,0.0,5957,734.8205250635732,4486.140000000014,0.5,True,,,,
sCMOS,content_032,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,low,792557652,12826.20287322998,935.1195068359376,0.07290696366480047,935.1191711425781,3.589844474793773e-07,0.0,0.0,0.0,0.0,2545,274.23560430457405,1659.0,0.5,True,,,,
sCMOS,content_032,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,mid,3802140857,12826.20287322998,1491.98291015625,0.11632304002225163,1491.9823455810547,3.784059398196284e-07,0.0,0.0,0.0,0.0,3853,437.54281948264924,2647.0,0.5,True,,,,
sCMOS,content_032,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,high,2984391303,12826.20287322998,2510.12255859375,0.19570270199239675,2510.1226539611816,3.799313755183845e-08,0.0,0.0,0.0,0.0,5973,736.1243616317573,4453.0,0.5,True,,,,
sCMOS,content_033,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,low,2628822067,12823.872547149658,935.1195068359376,0.07292021215882913,935.1189613342285,5.83349727078004e-07,0.0,0.0,0.0,0.0,2556,275.6662650305042,1671.0,0.5,True,,,,
sCMOS,content_033,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,mid,2559133045,12823.872547149658,1491.98291015625,0.11634417799074825,1491.983066558838,1.0482867251759976e-07,0.0,0.0,0.0,0.0,3909,439.82614537333126,2666.0,0.5,True,,,,
sCMOS,content_033,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,high,1149227461,12823.872547149658,2510.12255859375,0.19573826465950575,2510.121799468994,3.02425374912634e-07,0.0,0.0,0.0,0.0,6063,739.966376355398,4484.0,0.5,True,,,,
sCMOS,content_034,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,low,2444345294,12818.316356658936,935.1195068359376,0.07295181994397854,935.1192741394043,2.488414920400515e-07,0.0,0.0,0.0,0.0,2560,275.2218216836882,1670.0,0.5,True,,,,
sCMOS,content_034,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,mid,4113043260,12818.316356658936,1491.98291015625,0.1163946082030645,1491.983383178711,3.1704281444347244e-07,0.0,0.0,0.0,0.0,3887,439.11464521768966,2663.0,0.5,True,,,,
sCMOS,content_034,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,high,558589154,12818.316356658936,2510.12255859375,0.19582310880397147,2510.123432159424,3.480171399748402e-07,0.0,0.0,0.0,0.0,6033,738.7705181366963,4481.570000000007,0.5,True,,,,
sCMOS,content_035,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,low,1895777103,12848.273040771484,935.1195068359376,0.0727817274639571,935.1198310852051,3.4674634107630286e-07,0.0,0.0,0.0,0.0,2547,273.7680772273171,1645.0,0.5,True,,,,
sCMOS,content_035,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,mid,1808032903,12848.273040771484,1491.98291015625,0.11612322569902848,1491.9834213256836,3.426107833502041e-07,0.0,0.0,0.0,0.0,3849,436.7972279577236,2624.570000000007,0.5,True,,,,
sCMOS,content_035,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,high,4247309236,12848.273040771484,2510.12255859375,0.19536653296737752,2510.121868133545,2.7507031587531037e-07,0.0,0.0,0.0,0.0,5986,734.8698818632103,4416.570000000007,0.5,True,,,,
sCMOS,content_036,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,low,3196659827,12794.496520996094,935.1195068359376,0.07308763618024225,935.1184501647949,1.1299851355546579e-06,0.0,0.0,0.0,0.0,2544,276.40962928447044,1670.570000000007,0.5,True,,,,
sCMOS,content_036,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,mid,3072667764,12794.496520996094,1491.98291015625,0.1166113029698252,1491.9827270507812,1.2272625075231192e-07,0.0,0.0,0.0,0.0,3885,441.01041021100036,2665.140000000014,0.5,True,,,,
sCMOS,content_036,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,high,1686072750,12794.496520996094,2510.12255859375,0.19618767760611566,2510.122531890869,1.0638078514514764e-08,0.0,0.0,0.0,0.0,6016,741.9592466117217,4484.140000000014,0.5,True,,,,
sCMOS,content_037,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,low,4138974269,12809.014499664307,935.1195068359376,0.07300479727464161,935.1185188293457,1.0565564985951075e-06,0.0,0.0,0.0,0.0,2532,275.19309821524826,1655.0,0.5,True,,,,
sCMOS,content_037,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,mid,3825539971,12809.014499664307,1491.98291015625,0.11647913351923767,1491.9837188720703,5.42040940822711e-07,0.0,0.0,0.0,0.0,3845,439.06993697528566,2641.0,0.5,True,,,,
sCMOS,content_037,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,high,3931400326,12809.014499664307,2510.12255859375,0.1959653147913553,2510.1229972839355,1.7476843273845685e-07,0.0,0.0,0.0,0.0,5961,738.6937329991197,4443.0,0.5,True,,,,
sCMOS,content_038,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,low,2894274706,12825.749290466309,935.1195068359376,0.07290954202036638,935.1187858581543,7.710006881968553e-07,0.0,0.0,0.0,0.0,2531,274.33248018643076,1671.0,0.5,True,,,,
sCMOS,content_038,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,mid,1673011466,12825.749290466309,1491.98291015625,0.11632715378783189,1491.9840660095215,7.74709457873969e-07,0.0,0.0,0.0,0.0,3850,437.6936985257038,2665.0,0.5,True,,,,
sCMOS,content_038,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,high,3963355697,12825.749290466309,2510.12255859375,0.19570962302058914,2510.12255859375,0.0,0.0,0.0,0.0,0.0,5992,736.3794403652977,4484.140000000007,0.5,True,,,,
sCMOS,content_039,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,low,4000423740,12847.608638763428,935.1195068359376,0.07278549130260105,935.1188163757324,7.38365738437055e-07,0.0,0.0,0.0,0.0,2555,276.90203262681297,1670.570000000007,0.5,True,,,,
sCMOS,content_039,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,mid,391525588,12847.608638763428,1491.98291015625,0.11612923090252632,1491.9810028076172,1.2783984453365824e-06,0.0,0.0,0.0,0.0,3878,441.7977789514073,2664.140000000014,0.5,True,,,,
sCMOS,content_039,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,high,3147822354,12847.608638763428,2510.12255859375,0.19537663616404705,2510.1221618652344,1.5805145221564793e-07,0.0,0.0,0.0,0.0,6031,743.2812409772365,4482.570000000007,0.5,True,,,,
sCMOS,content_040,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,low,3383304474,12878.931720733643,935.1195068359376,0.072608468397305,935.1191024780273,4.324130844389278e-07,0.0,0.0,0.0,0.0,2542,275.6534320266995,1652.0,0.5,True,,,,
sCMOS,content_040,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,mid,4121681792,12878.931720733643,1491.98291015625,0.11584679090691381,1491.9821662902832,4.985753936812672e-07,0.0,0.0,0.0,0.0,3866,439.80375224732575,2636.0,0.5,True,,,,
sCMOS,content_040,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,high,2261065650,12878.931720733643,2510.12255859375,0.1949014571257283,2510.122585296631,1.0638078514514764e-08,0.0,0.0,0.0,0.0,5969,739.9274626149503,4435.0,0.5,True,,,,
sCMOS,content_041,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,low,51729082,12828.85640335083,935.1195068359376,0.07289188353466092,935.1203231811523,8.729849059530817e-07,0.0,0.0,0.0,0.0,2561,274.84898658446394,1651.0,0.5,True,,,,
sCMOS,content_041,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,mid,3201984659,12828.85640335083,1491.98291015625,0.11629897967885523,1491.9834365844727,3.5283797091289677e-07,0.0,0.0,0.0,0.0,3897,438.51977736341775,2633.0,0.5,True,,,,
sCMOS,content_041,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,high,2794974805,12828.85640335083,2510.12255859375,0.19566222270116915,2510.1228523254395,1.1701886365966241e-07,0.0,0.0,0.0,0.0,6005,737.7704192206256,4430.0,0.5,True,,,,
sCMOS,content_042,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,low,2040434940,12921.893898010254,935.1195068359376,0.07236706277087833,935.1188850402832,6.649371014775045e-07,0.0,0.0,0.0,0.0,2513,273.6689520290365,1643.0,0.5,True,,,,
sCMOS,content_042,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,mid,1078588242,12921.893898010254,1491.98291015625,0.1154616282978449,1491.9827919006348,7.926070361086811e-08,0.0,0.0,0.0,0.0,3840,436.6392637484436,2621.570000000007,0.5,True,,,,
sCMOS,content_042,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,high,1318700473,12921.893898010254,2510.12255859375,0.19425345683888218,2510.1232948303223,2.933070219001928e-07,0.0,0.0,0.0,0.0,5977,734.6047378349549,4410.570000000007,0.5,True,,,,
sCMOS,content_043,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,low,3008588482,12845.875637054443,935.1195068359376,0.07279531059280599,935.1199684143066,4.936036149954039e-07,0.0,0.0,0.0,0.0,2548,276.10228532630344,1649.570000000007,0.5,True,,,,
sCMOS,content_043,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,mid,672230367,12845.875637054443,1491.98291015625,0.11614489757728663,1491.982048034668,5.778360972921353e-07,0.0,0.0,0.0,0.0,3863,440.5224159656273,2631.570000000007,0.5,True,,,,
sCMOS,content_043,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,high,2812682950,12845.875637054443,2510.12255859375,0.19540299388803056,2510.1249351501465,9.467889877918141e-07,0.0,0.0,0.0,0.0,5986,741.1357918749925,4428.570000000007,0.5,True,,,,
sCMOS,content_044,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,low,3328840750,12859.948307037354,935.1195068359376,0.07271565052281057,935.1192855834961,2.366033858801264e-07,0.0,0.0,0.0,0.0,2540,274.8078290422373,1661.0,0.5,True,,,,
sCMOS,content_044,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,mid,3446572276,12859.948307037354,1491.98291015625,0.11601779995801319,1491.9830207824707,7.414710982952178e-08,0.0,0.0,0.0,0.0,3876,438.45667003798576,2649.570000000007,0.5,True,,,,
sCMOS,content_044,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,high,3134930855,12859.948307037354,2510.12255859375,0.19518916395800245,2510.1222229003906,1.3373584418247132e-07,0.0,0.0,0.0,0.0,6017,737.6622601270758,4458.0,0.5,True,,,,
sCMOS,content_045,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,low,2882501007,12906.749412536621,935.1195068359376,0.0724519766322909,935.1192817687988,2.4068275460010145e-07,0.0,0.0,0.0,0.0,2553,274.41613621866026,1672.0,0.5,True,,,,
sCMOS,content_045,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,mid,1092643786,12906.749412536621,1491.98291015625,0.11559710833984681,1491.9829177856445,5.11359378134633e-09,0.0,0.0,0.0,0.0,3890,437.83308712945586,2668.0,0.5,True,,,,
sCMOS,content_045,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,high,3767003125,12906.749412536621,2510.12255859375,0.1944813894159602,2510.122158050537,1.5957117771772146e-07,0.0,0.0,0.0,0.0,6015,736.613466904032,4488.140000000007,0.5,True,,,,
sCMOS,content_046,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,low,2042628427,12832.381290435791,935.1195068359376,0.07287186108886114,935.1189727783203,5.711116209180788e-07,0.0,0.0,0.0,0.0,2559,274.85637721738397,1669.570000000007,0.5,True,,,,
sCMOS,content_046,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,mid,1664997033,12832.381290435791,1491.98291015625,0.11626703387221296,1491.9835014343262,3.963035180543406e-07,0.0,0.0,0.0,0.0,3880,438.53388324021137,2663.570000000007,0.5,True,,,,
sCMOS,content_046,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,high,440814807,12832.381290435791,2510.12255859375,0.19560847685102611,2510.1217880249023,3.069845514188546e-07,0.0,0.0,0.0,0.0,6031,737.7925401114417,4481.570000000007,0.5,True,,,,
sCMOS,content_047,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,low,401093107,12861.943714141846,935.1195068359376,0.0727043693876349,935.1201019287109,6.3638152019453e-07,0.0,0.0,0.0,0.0,2542,275.03333479041555,1664.0,0.5,True,,,,
sCMOS,content_047,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,mid,1161033901,12861.943714141846,1491.98291015625,0.11599980091001322,1491.9830513000488,9.46014849549071e-08,0.0,0.0,0.0,0.0,3852,438.8158564673916,2655.0,0.5,True,,,,
sCMOS,content_047,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,high,3105522391,12861.943714141846,2510.12255859375,0.19515888223284972,2510.122215270996,1.367752951866184e-07,0.0,0.0,0.0,0.0,5961,738.2647797447387,4467.0,0.5,True,,,,
sCMOS,content_048,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,low,482405005,12849.454048156738,935.1195068359376,0.07277503801572652,935.1184501647949,1.1299851355546579e-06,0.0,0.0,0.0,0.0,2549,275.4634624075697,1653.0,0.5,True,,,,
sCMOS,content_048,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,mid,2670932048,12849.454048156738,1491.98291015625,0.11611255268625796,1491.983642578125,4.909050030092477e-07,0.0,0.0,0.0,0.0,3872,439.5021911838117,2638.0,0.5,True,,,,
sCMOS,content_048,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,high,819627402,12849.454048156738,2510.12255859375,0.19534857661550442,2510.1226234436035,2.583533353525014e-08,0.0,0.0,0.0,0.0,5968,739.4229166616408,4438.0,0.5,True,,,,
sCMOS,content_049,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,low,3495130919,12856.551387786865,935.1195068359376,0.07273486323278405,935.118896484375,6.526989953175794e-07,0.0,0.0,0.0,0.0,2518,275.03846173680665,1645.0,0.5,True,,,,
sCMOS,content_049,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,mid,5934413,12856.551387786865,1491.98291015625,0.11604845383137234,1491.9837799072266,5.829496910734816e-07,0.0,0.0,0.0,0.0,3824,438.8233985956073,2624.570000000007,0.5,True,,,,
sCMOS,content_049,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,high,2223043646,12856.551387786865,2510.12255859375,0.1952407362504887,2510.122802734375,9.726243213270642e-08,0.0,0.0,0.0,0.0,5922,738.2804184765447,4416.570000000007,0.5,True,,,,
sCMOS,content_050,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,low,2971163342,12846.693458557129,935.1195068359376,0.07279067643768354,935.1186103820801,9.586516493157066e-07,0.0,0.0,0.0,0.0,2555,275.27973872303033,1670.0,0.5,True,,,,
sCMOS,content_050,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,mid,363958946,12846.693458557129,1491.98291015625,0.11613750378409211,1491.9821319580078,5.215865656973257e-07,0.0,0.0,0.0,0.0,3896,439.2079835891619,2664.0,0.5,True,,,,
sCMOS,content_050,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,high,3721875360,12846.693458557129,2510.12255859375,0.19539055451827317,2510.122875213623,1.2613721667210363e-07,0.0,0.0,0.0,0.0,6023,738.9258076537286,4482.0,0.5,True,,,,
sCMOS,content_051,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,low,3129915688,12878.128677368164,935.1195068359376,0.07261299605425617,935.1200942993164,6.2822278275458e-07,0.0,0.0,0.0,0.0,2555,274.675315301587,1660.0,0.49993896484375,True,,,,
sCMOS,content_051,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,mid,4248329643,12878.128677368164,1491.98291015625,0.11585401478230599,1491.9814567565918,9.741396153464758e-07,0.0,0.0,0.0,0.0,3885,438.2440820779077,2649.0,0.5,True,,,,
sCMOS,content_051,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,high,1243946248,12878.128677368164,2510.12255859375,0.194913610624578,2510.1238746643066,5.243052982153706e-07,0.0,0.0,0.0,0.0,6024,737.3026180186654,4457.0,0.5,True,,,,
sCMOS,content_052,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,low,1146632004,12830.098934173584,935.1195068359376,0.07288482432081657,935.1192436218262,2.8147644179985174e-07,0.0,0.0,0.0,0.0,2557,275.67074862396083,1667.570000000007,0.5,True,,,,
sCMOS,content_052,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,mid,4131638002,12830.098934173584,1491.98291015625,0.11628771670515198,1491.9815368652344,9.204468806423394e-07,0.0,0.0,0.0,0.0,3889,439.83239088177737,2660.140000000014,0.5,True,,,,
sCMOS,content_052,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,high,356650247,12830.098934173584,2510.12255859375,0.1956432737948667,2510.122730255127,6.83876475933092e-08,0.0,0.0,0.0,0.0,6032,739.9757634972599,4475.710000000021,0.5,True,,,,
sCMOS,content_053,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,low,1491703418,12859.666648864746,935.1195068359376,0.07271724317352271,935.1185264587402,1.0483977611551574e-06,0.0,0.0,0.0,0.0,2566,274.47754068866965,1667.0,0.5,True,,,,
sCMOS,content_053,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,mid,3531827316,12859.666648864746,1491.98291015625,0.11602034103177648,1491.9826469421387,1.7641898545644838e-07,0.0,0.0,0.0,0.0,3891,437.9273791359702,2660.0,0.5,True,,,,
sCMOS,content_053,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,high,1047188076,12859.666648864746,2510.12255859375,0.19519343907840286,2510.1235275268555,3.860102775266786e-07,0.0,0.0,0.0,0.0,6010,736.7730001864585,4475.570000000007,0.5,True,,,,
sCMOS,content_054,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,low,4016711565,12846.284664154053,935.1195068359376,0.07279299278220662,935.1194534301758,5.711116220122508e-08,0.0,0.0,0.0,0.0,2547,275.87791019894354,1679.0,0.5,True,,,,
sCMOS,content_054,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,mid,1353973810,12846.284664154053,1491.98291015625,0.11614119951112724,1491.982089996338,5.497113314947305e-07,0.0,0.0,0.0,0.0,3872,440.16150681335375,2678.570000000007,0.5,True,,,,
sCMOS,content_054,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,high,1649106279,12846.284664154053,2510.12255859375,0.19539677223547228,2510.123550415039,3.951286305391198e-07,0.0,0.0,0.0,0.0,6001,740.5319937143038,4506.570000000007,0.5,True,,,,
sCMOS,content_055,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,low,145045621,12852.866569519043,935.1195068359376,0.07275571576021815,935.1202087402344,7.506038443538308e-07,0.0,0.0,0.0,0.0,2539,274.55889121870825,1648.0,0.5,True,,,,
sCMOS,content_055,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,mid,2757039385,12852.866569519043,1491.98291015625,0.11608172403302872,1491.983081817627,1.1505586008029243e-07,0.0,0.0,0.0,0.0,3866,438.0584743170244,2630.0,0.5,True,,,,
sCMOS,content_055,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,high,2339900789,12852.866569519043,2510.12255859375,0.19529671027213344,2510.1219749450684,2.325180018172513e-07,0.0,0.0,0.0,0.0,5968,736.9934337091859,4425.0,0.5,True,,,,
sCMOS,content_056,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,low,3406193979,12851.170307159424,935.1195068359376,0.07276531899316437,935.1201553344727,6.934926822741804e-07,0.0,0.0,0.0,0.0,2555,275.30634176338356,1656.570000000007,0.5,True,,,,
sCMOS,content_056,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,mid,3929778818,12851.170307159424,1491.98291015625,0.11609704598849352,1491.9828758239746,2.3011172016058486e-08,0.0,0.0,0.0,0.0,3894,439.25039945585144,2642.57,0.5,True,,,,
sCMOS,content_056,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,high,946829432,12851.170307159424,2510.12255859375,0.19532248803794575,2510.1224479675293,4.407203956013259e-08,0.0,0.0,0.0,0.0,6001,738.9973486942915,4445.570000000007,0.5,True,,,,
sCMOS,content_057,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,low,846092282,12884.569995880127,935.1195068359376,0.07257669500301092,935.1190643310547,4.732067716386781e-07,0.0,0.0,0.0,0.0,2549,274.13192272543614,1649.0,0.5,True,,,,
sCMOS,content_057,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,mid,3275361796,12884.569995880127,1491.98291015625,0.11579609646525381,1491.9838638305664,6.391992226682912e-07,0.0,0.0,0.0,0.0,3874,437.37720054709166,2631.0,0.499755859375,True,,,,
sCMOS,content_057,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,high,1229438498,12884.569995880127,2510.12255859375,0.1948161684399532,2510.1221656799316,1.5653172671357438e-07,0.0,0.0,0.0,0.0,5959,735.845967979668,4427.0,0.5,True,,,,
sCMOS,content_058,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,low,1857967357,12789.61351776123,935.1195068359376,0.07311554063282019,935.1198387145996,3.5490507851625296e-07,0.0,0.0,0.0,0.0,2547,275.20316508897974,1662.0,0.5,True,,,,
sCMOS,content_058,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,mid,4020378889,12789.61351776123,1491.98291015625,0.11665582451606524,1491.9827766418457,8.948789117356077e-08,0.0,0.0,0.0,0.0,3868,439.0857915153087,2653.0,0.5,True,,,,
sCMOS,content_058,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,high,3201397223,12789.61351776123,2510.12255859375,0.19626258096915009,2510.1222076416016,1.3981474619076547e-07,0.0,0.0,0.0,0.0,5996,738.7206189374351,4463.570000000007,0.5,True,,,,
sCMOS,content_059,563260890a53d7f2d62cadff93437d9e04e116a04b85fa41e5817d170a16c7bd,low,1433926087,12843.076225280762,935.1195068359376,0.0728111778232084,935.1193733215332,1.427779053207007e-07,0.0,0.0,0.0,0.0,2547,275.41548913582244,1658.0,0.5,True,,,,
